ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2022,3,858,447,4.22,viernes,03/04/2022 07:15:00 PM,8.57
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2022,3,5609,2114,58.49,miércoles,03/30/2022 06:45:00 PM,5.7
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2022,3,19752,8062,77.73,sábado,03/19/2022 07:30:00 PM,10.15
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2022,3,18508,4593,96.27,miércoles,03/02/2022 07:00:00 PM,8.42
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2022,3,408353,141961,839.52,martes,03/22/2022 08:00:00 PM,22.22
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2022,3,73081,22260,196.04,martes,03/08/2022 06:30:00 PM,16.12
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,3,2028609,677023,3857.92,martes,03/08/2022 02:30:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,3,89189,31103,215.16,martes,03/08/2022 07:00:00 PM,19.13
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2022,3,34967,11606,161.33,jueves,03/31/2022 08:00:00 PM,12.21
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,3,95104,31642,179.14,jueves,03/24/2022 07:15:00 PM,22.46
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2022,3,167394,66247,344.08,martes,03/15/2022 07:15:00 PM,23.3
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,3,21594,13528,105.6,jueves,03/31/2022 07:00:00 PM,8.15
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2022,3,4174,2888,22.91,sábado,03/05/2022 07:15:00 PM,7.15
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2022,3,4206,5873,30.41,viernes,03/11/2022 08:45:00 PM,5.27
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2022,3,1708,604,12.96,martes,03/01/2022 08:00:00 PM,5.1
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2022,3,14084,3704,88,miércoles,03/09/2022 08:15:00 PM,6.38
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,3,2062,1089,24.9,sábado,03/26/2022 07:00:00 PM,3.13
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,3,2315,502,13.33,domingo,03/06/2022 07:00:00 PM,8.1
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2022,3,6194,2488,32.2,viernes,03/11/2022 12:15:00 PM,8.3
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2022,3,4267,1934,37.31,lunes,03/28/2022 07:00:00 PM,6.1
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2022,3,4059,1221,29.63,martes,03/29/2022 07:00:00 PM,6
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,3,1717,328,8.93,jueves,03/24/2022 06:30:00 PM,8.13
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2022,3,2107,603,19.2,martes,03/15/2022 07:15:00 PM,5.3
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,3,10001,3192,57.6,sábado,03/12/2022 07:00:00 PM,7.34
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2022,3,21462,8021,134.4,miércoles,03/30/2022 07:00:00 PM,6.56
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,3,2715,1502,12.86,martes,03/15/2022 06:45:00 PM,9
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,3,3709,1771,25.6,domingo,03/27/2022 08:45:00 PM,6.2
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,3,1022653,332945,2056.65,jueves,03/10/2022 02:15:00 PM,23.5
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,3,83174,27378,219.12,viernes,03/18/2022 08:00:00 PM,15.48
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,3,6136,2677,32.93,viernes,03/04/2022 11:45:00 AM,8
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,3,22260,5712,95.66,miércoles,03/16/2022 06:45:00 PM,11.7
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,3,1363933,386115,2747.88,jueves,03/10/2022 01:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,3,26374,8027,133.14,martes,03/08/2022 07:00:00 PM,8.43
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,3,341589,138667,722.48,miércoles,03/09/2022 02:30:00 PM,22.15
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,3,402405,161550,741.13,jueves,03/31/2022 06:15:00 PM,23.58
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,3,29865,11256,121.62,martes,03/22/2022 07:45:00 PM,10.2
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,3,2775067,845214,4887.52,jueves,03/24/2022 01:45:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,3,162505,79821,368.26,jueves,03/10/2022 07:45:00 PM,18.27
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,4,3582339,1063196,7210.66,miércoles,04/27/2022 03:15:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,4,111006,38389,240.59,martes,04/05/2022 06:45:00 PM,23.9
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2022,4,20700,9568,82.64,sábado,04/09/2022 06:30:00 PM,9.62
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,4,1236,191,47.07,jueves,04/21/2022 09:45:00 AM,1.4
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2022,4,1063832,268820,1812.35,miércoles,04/06/2022 08:45:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2022,4,17357143,4666990,30191.03,miércoles,04/06/2022 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2022,4,6932,2677,21.86,sábado,04/30/2022 01:00:00 AM,14.83
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,4,13261,4326,39.62,lunes,04/11/2022 10:00:00 PM,14.3
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,4,15973,7841,86.55,sábado,04/30/2022 07:00:00 PM,8.05
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150002,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,4,3081,1467,39.96,sábado,04/23/2022 07:00:00 PM,3.4
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,4,14240,4925,39.82,jueves,04/21/2022 07:00:00 PM,17.67
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,4,5614,2585,51.63,lunes,04/11/2022 06:15:00 PM,6.1
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2022,4,11309,6104,102.21,martes,04/12/2022 06:45:00 PM,4.6
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,4,8641,3982,38.19,viernes,04/29/2022 06:45:00 PM,9.85
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2022,4,2704,1333,23.17,martes,04/05/2022 07:00:00 PM,4.98
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2022,4,7681,2611,63.1,viernes,04/01/2022 07:00:00 PM,5.28
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2022,4,1046,539,7.36,viernes,04/29/2022 06:45:00 PM,6.33
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2022,4,5366,2023,60.32,lunes,04/11/2022 06:30:00 PM,4.67
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2022,4,4438,1424,28.7,sábado,04/09/2022 07:15:00 PM,6.85
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,4,6659,4901,32.52,miércoles,04/27/2022 07:45:00 PM,8.38
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,4,7496,1548,43.85,domingo,04/03/2022 07:00:00 PM,6.85
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,4,24300,12112,167.38,sábado,04/02/2022 07:00:00 PM,5.77
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2022,4,8189,6136,36.94,miércoles,04/13/2022 08:45:00 PM,9.23
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2022,4,12243,5103,75.07,miércoles,04/13/2022 07:15:00 PM,7.08
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,4,4221,2369,24.41,domingo,04/03/2022 07:15:00 PM,6.95
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2022,4,552462,196436,1073.78,miércoles,04/06/2022 09:30:00 PM,22.15
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2022,4,42964,14475,135.52,jueves,04/07/2022 07:30:00 PM,21.73
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2022,4,688977,228068,1326.6,lunes,04/18/2022 07:45:00 PM,23.88
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2022,4,56886,20834,160.12,sábado,04/23/2022 07:30:00 PM,19.7
